,date,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m
0,2025-06-30 00:00:00+05:30,4.503598,272.29056,8.513448,283.44864
1,2025-06-30 01:00:00+05:30,6.1858225,261.6342,11.165805,271.84756
2,2025-06-30 02:00:00+05:30,6.638072,257.4712,13.558673,264.66794
3,2025-06-30 03:00:00+05:30,6.384293,248.4985,12.144331,258.0239
4,2025-06-30 04:00:00+05:30,3.8521678,232.59457,7.8149853,241.07367
5,2025-06-30 05:00:00+05:30,5.7515564,249.86362,9.568824,253.61038
6,2025-06-30 06:00:00+05:30,5.7176566,241.8215,7.256032,240.2552
7,2025-06-30 07:00:00+05:30,8.067936,218.65984,10.656547,217.45065
8,2025-06-30 08:00:00+05:30,6.4323244,197.92801,8.36758,198.8248
9,2025-06-30 09:00:00+05:30,8.32877,173.79665,10.694485,173.23392
10,2025-06-30 10:00:00+05:30,9.885262,169.50858,12.783802,170.27249
11,2025-06-30 11:00:00+05:30,10.805999,181.9091,14.221139,180.7252
12,2025-06-30 12:00:00+05:30,20.91256,166.5618,32.44247,169.12653
13,2025-06-30 13:00:00+05:30,16.42839,184.39862,22.751316,184.53769
14,2025-06-30 14:00:00+05:30,17.69593,189.36644,24.414396,188.90666
15,2025-06-30 15:00:00+05:30,17.9973,188.04898,24.74329,188.3658
16,2025-06-30 16:00:00+05:30,17.910677,185.76779,25.900618,186.38406
17,2025-06-30 17:00:00+05:30,17.654688,182.33725,26.150227,183.55167
18,2025-06-30 18:00:00+05:30,12.452566,175.85545,21.432096,178.07486
19,2025-06-30 19:00:00+05:30,11.767651,173.85347,21.06,180.0
20,2025-06-30 20:00:00+05:30,10.495713,157.8336,19.514856,165.5792
21,2025-06-30 21:00:00+05:30,10.787993,154.2901,20.102865,163.34981
22,2025-06-30 22:00:00+05:30,10.546525,152.56036,20.0391,160.58842
23,2025-06-30 23:00:00+05:30,10.6261,153.86906,19.92235,161.56496
24,2025-07-01 00:00:00+05:30,12.007498,156.12471,21.99538,158.89508
25,2025-07-01 01:00:00+05:30,11.566313,159.02643,20.208958,162.37189
26,2025-07-01 02:00:00+05:30,10.234705,156.13982,17.71789,159.17137
27,2025-07-01 03:00:00+05:30,12.144331,168.0239,20.138292,172.81155
28,2025-07-01 04:00:00+05:30,9.1641035,135.0001,15.696165,143.39284
29,2025-07-01 05:00:00+05:30,11.090103,144.24602,18.709612,149.98172
30,2025-07-01 06:00:00+05:30,11.35285,154.65387,16.584438,154.26935
31,2025-07-01 07:00:00+05:30,12.98248,163.0724,17.706913,162.85437
32,2025-07-01 08:00:00+05:30,11.799271,158.52315,15.844089,158.68202
33,2025-07-01 09:00:00+05:30,11.583109,147.05078,15.283048,147.99466
34,2025-07-01 10:00:00+05:30,14.4415655,157.27023,19.45416,157.70633
35,2025-07-01 11:00:00+05:30,14.668619,165.7932,20.05203,163.84259
36,2025-07-01 12:00:00+05:30,15.743569,174.09395,21.434364,172.27826
37,2025-07-01 13:00:00+05:30,15.661035,179.34148,21.9718,181.87784
38,2025-07-01 14:00:00+05:30,12.399113,170.81123,17.259363,172.20801
39,2025-07-01 15:00:00+05:30,17.1,180.0,23.220695,179.55586
40,2025-07-01 16:00:00+05:30,16.199999,180.0,23.220695,180.44414
41,2025-07-01 17:00:00+05:30,13.5012,179.23611,19.98081,179.48384
42,2025-07-01 18:00:00+05:30,9.781473,167.24248,17.581125,169.3804
43,2025-07-01 19:00:00+05:30,10.234705,145.75092,19.08,148.10925
44,2025-07-01 20:00:00+05:30,8.707237,150.2552,17.072504,155.05612
45,2025-07-01 21:00:00+05:30,8.777654,151.85849,17.046865,158.31087
46,2025-07-01 22:00:00+05:30,7.0934615,144.29323,14.092978,151.79846
47,2025-07-01 23:00:00+05:30,7.44121,147.84773,14.572221,154.38457
48,2025-07-02 00:00:00+05:30,7.327127,117.824005,14.508715,127.438644
49,2025-07-02 01:00:00+05:30,6.5520988,110.924576,14.423605,119.12396
50,2025-07-02 02:00:00+05:30,7.628263,109.290146,15.141414,118.39293
51,2025-07-02 03:00:00+05:30,8.61371,116.02953,15.627897,122.77487
52,2025-07-02 04:00:00+05:30,6.5223618,117.979385,12.85205,127.03048
53,2025-07-02 05:00:00+05:30,7.989242,112.52061,14.021525,119.197395
54,2025-07-02 06:00:00+05:30,8.738811,147.61934,12.096214,143.47105
55,2025-07-02 07:00:00+05:30,9.037721,134.19316,12.242646,131.42357
56,2025-07-02 08:00:00+05:30,7.5019197,149.74365,9.9408245,148.32457
57,2025-07-02 09:00:00+05:30,8.587338,123.02387,11.13384,124.46088
58,2025-07-02 10:00:00+05:30,8.133928,114.86367,10.706596,116.99576
59,2025-07-02 11:00:00+05:30,9.178235,138.17992,11.870451,139.30457
60,2025-07-02 12:00:00+05:30,10.601679,139.82083,13.577776,141.45879
61,2025-07-02 13:00:00+05:30,15.865546,155.17949,21.575987,154.2901
62,2025-07-02 14:00:00+05:30,12.440851,183.31772,17.11515,182.41098
63,2025-07-02 15:00:00+05:30,15.564537,174.02577,20.973671,174.58307
64,2025-07-02 16:00:00+05:30,11.334284,169.93938,15.713702,170.10614
65,2025-07-02 17:00:00+05:30,11.701385,180.88138,17.46,180.0
66,2025-07-02 18:00:00+05:30,7.7420926,162.40749,13.842457,167.22876
67,2025-07-02 19:00:00+05:30,9.708326,169.31514,17.283749,178.80653
68,2025-07-02 20:00:00+05:30,5.1575575,150.75127,12.425216,178.33975
69,2025-07-02 21:00:00+05:30,6.5520988,110.924576,12.242646,138.57643
70,2025-07-02 22:00:00+05:30,5.195113,165.96373,12.42,180.0
71,2025-07-02 23:00:00+05:30,6.452441,149.8587,12.525207,172.56868
72,2025-07-03 00:00:00+05:30,6.7565966,138.23979,13.121493,153.08353
73,2025-07-03 01:00:00+05:30,9.037721,135.80684,16.928614,144.958
74,2025-07-03 02:00:00+05:30,10.63372,146.04091,18.709612,149.98172
75,2025-07-03 03:00:00+05:30,10.742848,148.70702,19.400795,152.95956
76,2025-07-03 04:00:00+05:30,8.536252,137.56381,15.94804,143.25935
77,2025-07-03 05:00:00+05:30,8.942214,130.10085,15.784676,135.92395
78,2025-07-03 06:00:00+05:30,11.213581,161.27412,15.596767,161.14674
79,2025-07-03 07:00:00+05:30,9.741642,163.90912,13.154786,163.30067
80,2025-07-03 08:00:00+05:30,8.427383,160.0168,11.043261,160.9743
81,2025-07-03 09:00:00+05:30,10.931203,162.75845,14.587776,164.24876
82,2025-07-03 10:00:00+05:30,10.63372,177.08922,13.698934,176.98727
83,2025-07-03 11:00:00+05:30,13.5515,163.0091,17.777222,164.13423
84,2025-07-03 12:00:00+05:30,13.14,180.0,17.460928,179.40936
85,2025-07-03 13:00:00+05:30,17.423777,199.93262,23.34455,199.83221
86,2025-07-03 14:00:00+05:30,12.78,180.0,17.483181,182.95071
87,2025-07-03 15:00:00+05:30,14.336861,208.49554,19.73854,208.90225
88,2025-07-03 16:00:00+05:30,12.800266,205.84433,18.847641,208.52303
89,2025-07-03 17:00:00+05:30,13.737904,201.52266,22.098986,203.01479
90,2025-07-03 18:00:00+05:30,6.0347,162.64589,14.068817,176.33229
91,2025-07-03 19:00:00+05:30,8.089993,159.14546,18.561832,177.22089
92,2025-07-03 20:00:00+05:30,7.562142,178.63611,18.0036,191.53459
93,2025-07-03 21:00:00+05:30,9.67657,189.63747,19.581154,198.76816
94,2025-07-03 22:00:00+05:30,9.979859,187.2531,20.037485,197.78398
95,2025-07-03 23:00:00+05:30,10.360559,187.98924,19.9954,193.53587
96,2025-07-04 00:00:00+05:30,5.8298883,188.88058,14.410121,205.92485
97,2025-07-04 01:00:00+05:30,6.4924874,226.12321,14.730336,231.44951
98,2025-07-04 02:00:00+05:30,6.9527545,201.25058,13.529966,213.05583
99,2025-07-04 03:00:00+05:30,10.304115,199.38461,18.934254,209.0016
100,2025-07-04 04:00:00+05:30,12.124307,198.16605,21.461555,202.69383
101,2025-07-04 05:00:00+05:30,10.096059,191.30989,16.854767,199.9832
102,2025-07-04 06:00:00+05:30,9.016185,206.05344,14.571108,207.19804
103,2025-07-04 07:00:00+05:30,9.659814,206.56499,13.213764,204.12099
104,2025-07-04 08:00:00+05:30,7.44121,212.15227,10.548061,216.67444
105,2025-07-04 09:00:00+05:30,11.103243,199.90384,16.521803,203.77235
106,2025-07-04 10:00:00+05:30,8.825508,191.76826,12.295462,197.90454
107,2025-07-04 11:00:00+05:30,9.0,180.0,14.993038,184.82068
108,2025-07-04 12:00:00+05:30,9.0018,181.14574,14.113653,185.85593
109,2025-07-04 13:00:00+05:30,10.32924,202.5431,15.865546,204.82051
110,2025-07-04 14:00:00+05:30,11.855429,210.0685,16.610792,209.8988
111,2025-07-04 15:00:00+05:30,11.966953,201.16133,18.040455,204.77512
112,2025-07-04 16:00:00+05:30,11.196231,184.61057,16.836496,186.13716
113,2025-07-04 17:00:00+05:30,13.504799,201.0924,23.164816,202.38019
114,2025-07-04 18:00:00+05:30,8.227004,190.08054,16.56489,199.0257
115,2025-07-04 19:00:00+05:30,8.641874,181.19347,17.208603,195.78082
116,2025-07-04 20:00:00+05:30,7.5685663,182.72626,16.144905,202.27594
117,2025-07-04 21:00:00+05:30,8.171683,172.40544,16.368128,188.21912
118,2025-07-04 22:00:00+05:30,8.11798,183.814,17.085783,200.3442
119,2025-07-04 23:00:00+05:30,6.122647,178.31535,14.118243,199.35909
120,2025-07-05 00:00:00+05:30,9.021574,208.61037,18.183563,215.73557
121,2025-07-05 01:00:00+05:30,5.6492476,202.47948,14.87153,218.11832
122,2025-07-05 02:00:00+05:30,9.396275,216.43095,18.328207,224.9999
123,2025-07-05 03:00:00+05:30,8.320986,218.85338,17.610588,229.14471
124,2025-07-05 04:00:00+05:30,8.714677,231.7098,18.072752,236.78473
125,2025-07-05 05:00:00+05:30,9.473541,218.82983,17.515581,230.42062
126,2025-07-05 06:00:00+05:30,5.5216303,70.974304,2.5455842,44.999897
127,2025-07-05 07:00:00+05:30,7.0568266,185.85593,12.134992,200.85454
128,2025-07-05 08:00:00+05:30,6.1437774,211.82741,8.149847,210.52963
129,2025-07-05 09:00:00+05:30,7.7650757,224.0609,10.182337,224.9999
130,2025-07-05 10:00:00+05:30,6.7565966,221.76021,8.536252,222.43619
131,2025-07-05 11:00:00+05:30,15.655861,162.6066,24.031178,171.38443
132,2025-07-05 12:00:00+05:30,5.8104043,163.81073,9.906544,182.08252
133,2025-07-05 13:00:00+05:30,12.007498,192.99461,16.595179,192.5288
134,2025-07-05 14:00:00+05:30,13.1041975,200.92458,17.654688,200.28264
135,2025-07-05 15:00:00+05:30,12.96125,207.27667,17.471132,207.62099
136,2025-07-05 16:00:00+05:30,12.886039,204.77512,17.551615,205.51382
137,2025-07-05 17:00:00+05:30,9.12513,194.85866,12.882267,195.3956
138,2025-07-05 18:00:00+05:30,11.659777,188.88058,19.361507,196.75035
139,2025-07-05 19:00:00+05:30,11.631956,158.19853,18.644558,164.89037
140,2025-07-05 20:00:00+05:30,10.105681,175.91446,20.35274,182.02728
141,2025-07-05 21:00:00+05:30,14.668619,194.2068,26.533978,196.95993
142,2025-07-05 22:00:00+05:30,10.8672905,206.56499,21.210232,210.04634
143,2025-07-05 23:00:00+05:30,7.841888,189.24603,15.94804,196.38962
144,2025-07-06 00:00:00+05:30,9.47012,188.74608,18.59845,194.57425
145,2025-07-06 01:00:00+05:30,8.905908,194.03627,17.085783,200.3442
146,2025-07-06 02:00:00+05:30,3.2846913,189.46225,7.8087645,205.97433
147,2025-07-06 03:00:00+05:30,6.162207,186.70975,12.267763,202.4259
148,2025-07-06 04:00:00+05:30,6.542201,172.09293,12.011544,199.24962
149,2025-07-06 05:00:00+05:30,7.256032,187.12492,12.72283,205.1148
150,2025-07-06 06:00:00+05:30,7.1321807,190.17545,13.845967,206.23187
151,2025-07-06 07:00:00+05:30,6.424764,191.30989,12.134992,200.85454
152,2025-07-06 08:00:00+05:30,6.8423676,206.56499,10.248941,210.61853
153,2025-07-06 09:00:00+05:30,5.5450516,215.75398,6.8423676,215.36255
154,2025-07-06 10:00:00+05:30,4.599695,210.57915,5.7431,212.19571
155,2025-07-06 11:00:00+05:30,4.175069,187.43132,5.0688457,186.1154
156,2025-07-06 12:00:00+05:30,4.6800003,157.3801,5.815978,158.19853
157,2025-07-06 13:00:00+05:30,5.506941,191.30989,7.072878,194.7436
158,2025-07-06 14:00:00+05:30,8.197414,199.23076,10.873251,199.3349
159,2025-07-06 15:00:00+05:30,10.304115,199.38461,13.661038,198.43504
160,2025-07-06 16:00:00+05:30,10.658068,184.84392,16.368128,188.21912
161,2025-07-06 17:00:00+05:30,9.266067,187.8152,20.170443,193.4162
162,2025-07-06 18:00:00+05:30,8.473393,167.73524,15.564537,174.02577
163,2025-07-06 19:00:00+05:30,9.195868,183.3664,16.039202,189.0394
164,2025-07-06 20:00:00+05:30,8.654986,163.0724,15.287288,167.7639
165,2025-07-06 21:00:00+05:30,11.9140415,153.0479,19.83025,156.45995
166,2025-07-06 22:00:00+05:30,9.096681,152.92801,15.779543,159.29088
167,2025-07-06 23:00:00+05:30,7.538541,146.68936,15.435983,148.34877
168,2025-07-07 00:00:00+05:30,5.692099,124.69522,14.081477,147.52882
169,2025-07-07 01:00:00+05:30,4.327493,106.9276,10.4493065,132.20723
