,date,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m
0,2025-06-30 00:00:00+05:30,10.152064,322.92685,18.999168,318.4567
1,2025-06-30 01:00:00+05:30,11.032987,326.3099,21.67786,324.46225
2,2025-06-30 02:00:00+05:30,10.1902895,324.34457,19.220427,326.45874
3,2025-06-30 03:00:00+05:30,9.913082,330.64233,19.267569,330.3216
4,2025-06-30 04:00:00+05:30,8.43699,326.3099,15.779543,327.57895
5,2025-06-30 05:00:00+05:30,10.44,316.3971,18.745079,318.50363
6,2025-06-30 06:00:00+05:30,5.5450516,13.134034,12.241323,0.8425087
7,2025-06-30 07:00:00+05:30,8.287822,357.5105,11.341428,359.09064
8,2025-06-30 08:00:00+05:30,9.039514,12.652561,11.656998,13.392516
9,2025-06-30 09:00:00+05:30,10.814989,18.435053,14.059602,18.667006
10,2025-06-30 10:00:00+05:30,12.181624,34.159744,15.3802595,34.9921
11,2025-06-30 11:00:00+05:30,12.810386,17.162003,17.02404,19.776175
12,2025-06-30 12:00:00+05:30,12.642357,28.02442,16.263872,27.699385
13,2025-06-30 13:00:00+05:30,10.853866,84.2895,14.154915,82.694336
14,2025-06-30 14:00:00+05:30,12.283599,55.145473,16.325514,55.78425
15,2025-06-30 15:00:00+05:30,9.102021,65.46229,11.833546,63.82477
16,2025-06-30 16:00:00+05:30,12.267762,75.55593,17.845436,81.29787
17,2025-06-30 17:00:00+05:30,0.40249225,63.435013,1.835647,78.6901
18,2025-06-30 18:00:00+05:30,6.8541956,76.328674,12.24,90.0
19,2025-06-30 19:00:00+05:30,3.219938,63.435013,8.6867485,84.05324
20,2025-06-30 20:00:00+05:30,2.0991426,120.96369,5.3305535,101.68935
21,2025-06-30 21:00:00+05:30,4.39436,55.0079,8.452336,63.435013
22,2025-06-30 22:00:00+05:30,5.257109,38.047092,8.528657,44.145004
23,2025-06-30 23:00:00+05:30,4.7827187,19.798973,7.689603,32.57405
24,2025-07-01 00:00:00+05:30,7.0015144,17.969234,11.203464,23.6821
25,2025-07-01 01:00:00+05:30,5.8298883,8.8805895,9.565437,19.798973
26,2025-07-01 02:00:00+05:30,5.95906,25.016869,10.134495,33.407852
27,2025-07-01 03:00:00+05:30,5.0816135,22.93213,8.604301,37.34943
28,2025-07-01 04:00:00+05:30,6.193674,35.537766,10.548061,53.325558
29,2025-07-01 05:00:00+05:30,6.4096174,38.157276,10.436895,57.680416
30,2025-07-01 06:00:00+05:30,9.511088,60.524208,17.703253,71.01228
