,date,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m
0,2025-06-30 00:00:00+05:30,10.234705,293.86017,17.555307,298.1415
1,2025-06-30 01:00:00+05:30,8.836514,303.36636,15.03835,312.08908
2,2025-06-30 02:00:00+05:30,8.490582,291.1248,15.841022,306.21893
3,2025-06-30 03:00:00+05:30,8.083983,281.5601,15.299999,295.0576
4,2025-06-30 04:00:00+05:30,6.2145634,259.9921,13.154786,286.6993
5,2025-06-30 05:00:00+05:30,6.1094027,224.9999,9.499157,260.18076
6,2025-06-30 06:00:00+05:30,8.39078,337.28555,14.145756,345.25638
7,2025-06-30 07:00:00+05:30,5.5596404,330.9455,7.24486,333.43503
8,2025-06-30 08:00:00+05:30,4.2366967,12.26477,5.4656014,17.241547
9,2025-06-30 09:00:00+05:30,4.503598,357.70944,5.5829024,1.8475709
10,2025-06-30 10:00:00+05:30,3.189608,73.61038,4.0449963,69.14546
11,2025-06-30 11:00:00+05:30,4.2021422,99.865746,5.0911684,98.13002
12,2025-06-30 12:00:00+05:30,3.9844694,108.43504,4.802999,102.99462
13,2025-06-30 13:00:00+05:30,12.362475,132.04915,15.914484,136.37477
14,2025-06-30 14:00:00+05:30,9.299225,132.64667,12.475961,133.83095
15,2025-06-30 15:00:00+05:30,8.821836,181.16911,11.879999,180.0
16,2025-06-30 16:00:00+05:30,7.922045,181.30193,10.441552,179.01227
17,2025-06-30 17:00:00+05:30,6.28713,193.24052,9.215226,192.40741
18,2025-06-30 18:00:00+05:30,6.76618,151.38963,13.874019,157.0942
19,2025-06-30 19:00:00+05:30,8.217153,151.1893,16.87974,158.08508
20,2025-06-30 20:00:00+05:30,7.596341,143.67308,15.778518,152.8504
21,2025-06-30 21:00:00+05:30,5.1165614,129.28938,12.906138,140.09216
22,2025-06-30 22:00:00+05:30,4.952453,109.09359,12.284918,129.05313
23,2025-06-30 23:00:00+05:30,5.2478566,120.96369,12.870944,132.16582
24,2025-07-01 00:00:00+05:30,5.5829024,110.77233,13.104198,127.18479
25,2025-07-01 01:00:00+05:30,6.037383,116.56499,14.028457,123.4862
26,2025-07-01 02:00:00+05:30,7.0199995,112.61991,14.693999,120.963684
27,2025-07-01 03:00:00+05:30,9.5416975,125.78906,18.613253,127.53488
28,2025-07-01 04:00:00+05:30,8.669949,131.63345,16.848999,139.3324
29,2025-07-01 05:00:00+05:30,7.973005,118.30067,14.438198,125.86991
30,2025-07-01 06:00:00+05:30,12.081473,118.47411,18.832163,121.71509
31,2025-07-01 07:00:00+05:30,12.425216,128.53021,17.49337,130.40938
32,2025-07-01 08:00:00+05:30,12.870944,132.16582,17.448862,132.90984
33,2025-07-01 09:00:00+05:30,14.4,126.86999,19.118168,127.733116
34,2025-07-01 10:00:00+05:30,14.664202,131.51663,19.119015,131.94704
35,2025-07-01 11:00:00+05:30,14.50983,135.0001,19.098671,136.52747
36,2025-07-01 12:00:00+05:30,16.895088,128.94582,23.507751,130.0302
37,2025-07-01 13:00:00+05:30,14.292725,121.08744,19.770523,123.11135
38,2025-07-01 14:00:00+05:30,14.545515,139.01427,19.706507,140.93153
39,2025-07-01 15:00:00+05:30,14.49531,155.02612,19.33639,155.82089
40,2025-07-01 16:00:00+05:30,14.233664,147.91785,21.90756,151.53992
41,2025-07-01 17:00:00+05:30,11.511559,153.03436,19.574533,155.55606
42,2025-07-01 18:00:00+05:30,11.334285,136.93057,21.06077,142.64034
43,2025-07-01 19:00:00+05:30,11.989946,144.16226,22.476227,148.09193
44,2025-07-01 20:00:00+05:30,11.334285,147.31946,21.413193,153.00424
45,2025-07-01 21:00:00+05:30,10.626099,141.18861,20.66867,146.7251
46,2025-07-01 22:00:00+05:30,9.1641035,135.0001,18.553974,140.90614
47,2025-07-01 23:00:00+05:30,9.847496,120.78408,19.706507,129.06847
48,2025-07-02 00:00:00+05:30,9.109138,127.77575,18.329973,134.20436
49,2025-07-02 01:00:00+05:30,9.505977,108.77813,18.374992,119.327095
50,2025-07-02 02:00:00+05:30,10.075177,108.75875,19.084246,115.11481
51,2025-07-02 03:00:00+05:30,9.224011,107.020615,17.986494,112.972755
