,date,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m
0,2025-06-30 00:00:00+05:30,4.5891175,348.6901,10.337079,352.9988
1,2025-06-30 01:00:00+05:30,6.341009,34.592358,13.392774,36.253937
2,2025-06-30 02:00:00+05:30,6.66,360.0,11.722133,3.5213907
3,2025-06-30 03:00:00+05:30,5.7431,32.195713,12.257194,29.953526
4,2025-06-30 04:00:00+05:30,9.614426,38.157276,17.430283,35.331425
5,2025-06-30 05:00:00+05:30,11.712454,43.754726,20.051224,40.266495
6,2025-06-30 06:00:00+05:30,9.741642,62.48809,15.22783,61.01128
7,2025-06-30 07:00:00+05:30,8.435069,50.194473,11.870451,49.304558
8,2025-06-30 08:00:00+05:30,9.741642,73.90912,13.719023,70.851776
9,2025-06-30 09:00:00+05:30,10.390226,75.96373,14.465102,73.36897
10,2025-06-30 10:00:00+05:30,12.007498,77.00539,16.720633,75.664536
11,2025-06-30 11:00:00+05:30,14.7742605,67.80967,20.893959,67.19026
12,2025-06-30 12:00:00+05:30,12.768586,68.498505,17.615187,68.41597
13,2025-06-30 13:00:00+05:30,12.43434,67.8905,17.563608,65.79904
14,2025-06-30 14:00:00+05:30,12.632101,94.08554,18.391735,93.366394
15,2025-06-30 15:00:00+05:30,5.223103,88.025116,7.562142,88.6361
16,2025-06-30 16:00:00+05:30,8.759178,99.46225,12.125642,95.96439
17,2025-06-30 17:00:00+05:30,7.102591,98.74608,12.549757,98.24623
18,2025-06-30 18:00:00+05:30,10.897063,112.328705,18.961613,109.98319
19,2025-06-30 19:00:00+05:30,9.96524,106.798454,15.999762,107.00803
20,2025-06-30 20:00:00+05:30,5.8603754,79.380394,7.9932976,82.234924
21,2025-06-30 21:00:00+05:30,4.5891175,48.179924,7.9138603,72.80138
22,2025-06-30 22:00:00+05:30,2.4216523,41.98713,4.0249224,79.69521
23,2025-06-30 23:00:00+05:30,7.519175,78.95911,12.7279215,81.86999
24,2025-07-01 00:00:00+05:30,7.9526596,84.805664,12.964998,91.59111
25,2025-07-01 01:00:00+05:30,9.224011,84.40076,16.997375,95.469
26,2025-07-01 02:00:00+05:30,9.854075,99.46225,17.864489,102.215706
27,2025-07-01 03:00:00+05:30,10.948973,99.46225,18.568813,101.745605
28,2025-07-01 04:00:00+05:30,11.212135,84.47256,21.2522,91.94145
29,2025-07-01 05:00:00+05:30,13.558673,95.33207,20.899387,97.920654
30,2025-07-01 06:00:00+05:30,11.481968,99.01925,17.34083,99.56003
31,2025-07-01 07:00:00+05:30,12.351988,108.69908,17.703253,108.987724
32,2025-07-01 08:00:00+05:30,14.328949,116.886856,20.771093,115.67677
33,2025-07-01 09:00:00+05:30,15.215058,115.95872,21.661411,115.074394
34,2025-07-01 10:00:00+05:30,15.472672,119.24873,21.90756,118.46008
35,2025-07-01 11:00:00+05:30,15.283048,122.00535,21.82755,121.855095
36,2025-07-01 12:00:00+05:30,13.799087,120.579155,19.11139,119.945595
37,2025-07-01 13:00:00+05:30,14.822429,114.38637,20.61766,114.775116
38,2025-07-01 14:00:00+05:30,15.299999,115.05759,22.242203,113.86834
