,date,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m
0,2025-06-30 00:00:00+05:30,3.4576871,51.34017,9.05205,72.64589
1,2025-06-30 01:00:00+05:30,5.414979,68.5522,12.6462,85.101
2,2025-06-30 02:00:00+05:30,7.186487,67.93205,15.885956,70.12774
3,2025-06-30 03:00:00+05:30,6.7397914,34.114517,11.4862,57.804302
4,2025-06-30 04:00:00+05:30,6.198903,25.820946,11.500296,50.079674
5,2025-06-30 05:00:00+05:30,12.594856,59.03632,20.757051,68.10627
6,2025-06-30 06:00:00+05:30,7.229191,71.11382,14.003029,72.03077
7,2025-06-30 07:00:00+05:30,9.746631,94.23632,13.529966,93.814
8,2025-06-30 08:00:00+05:30,16.813387,68.654144,23.114412,70.43613
9,2025-06-30 09:00:00+05:30,10.32924,48.53239,14.004185,52.83545
10,2025-06-30 10:00:00+05:30,10.957847,75.73545,14.721535,78.00312
11,2025-06-30 11:00:00+05:30,12.287555,84.95764,17.519281,85.28533
12,2025-06-30 12:00:00+05:30,9.059205,69.04415,12.124307,71.833954
13,2025-06-30 13:00:00+05:30,14.33347,82.785835,19.044306,82.94225
14,2025-06-30 14:00:00+05:30,9.422101,46.54811,12.870944,47.83418
15,2025-06-30 15:00:00+05:30,11.753876,49.969803,16.204998,49.053658
16,2025-06-30 16:00:00+05:30,8.133928,65.13633,11.351422,62.622387
17,2025-06-30 17:00:00+05:30,7.029225,92.935616,11.16145,90.92403
18,2025-06-30 18:00:00+05:30,4.514377,66.50142,11.016824,85.314186
19,2025-06-30 19:00:00+05:30,6.989936,55.491425,13.433838,72.05051
20,2025-06-30 20:00:00+05:30,7.44121,57.84773,15.825675,70.740616
21,2025-06-30 21:00:00+05:30,7.0911775,113.962494,15.206538,106.50443
22,2025-06-30 22:00:00+05:30,3.7064266,150.9455,12.108261,138.01286
23,2025-06-30 23:00:00+05:30,9.085988,33.6901,13.036026,54.55421
24,2025-07-01 00:00:00+05:30,9.109138,37.775745,16.932442,46.292088
25,2025-07-01 01:00:00+05:30,9.526405,22.203527,17.1,36.86999
26,2025-07-01 02:00:00+05:30,11.052058,16.073652,19.902824,24.015099
27,2025-07-01 03:00:00+05:30,12.124306,49.214275,21.492483,53.513893
28,2025-07-01 04:00:00+05:30,11.48761,54.5666,21.52261,60.43353
29,2025-07-01 05:00:00+05:30,11.052058,59.676483,19.95485,68.2945
30,2025-07-01 06:00:00+05:30,6.050785,59.620956,14.84318,75.96373
31,2025-07-01 07:00:00+05:30,9.208192,85.51548,12.800265,86.77554
32,2025-07-01 08:00:00+05:30,13.681183,89.24617,18.367939,88.31535
33,2025-07-01 09:00:00+05:30,14.154915,97.30567,19.023027,96.519714
34,2025-07-01 10:00:00+05:30,13.036026,107.68449,17.482254,106.75583
