,date,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m
0,2025-06-30 00:00:00+05:30,2.7534704,11.3098955,5.1919937,33.6901
1,2025-06-30 01:00:00+05:30,4.6277857,13.495748,7.731623,24.775122
2,2025-06-30 02:00:00+05:30,3.2399998,360.0,4.8733153,4.23632
3,2025-06-30 03:00:00+05:30,4.2671766,27.645891,7.24486,26.564985
4,2025-06-30 04:00:00+05:30,0.40249225,63.435013,1.2979984,56.309914
5,2025-06-30 05:00:00+05:30,2.8856194,176.42374,4.278551,157.75093
6,2025-06-30 06:00:00+05:30,9.56713,78.05585,12.9249525,77.125
7,2025-06-30 07:00:00+05:30,8.490582,94.864426,11.811622,97.88305
8,2025-06-30 08:00:00+05:30,6.482499,91.59111,8.836514,93.50346
9,2025-06-30 09:00:00+05:30,5.4477882,97.59455,7.458606,98.32557
10,2025-06-30 10:00:00+05:30,5.896202,121.26367,7.5942082,121.42952
11,2025-06-30 11:00:00+05:30,9.567131,131.18582,12.483748,132.66266
12,2025-06-30 12:00:00+05:30,12.399113,129.69904,16.363178,129.64413
13,2025-06-30 13:00:00+05:30,5.8048253,172.87508,8.825508,168.23174
14,2025-06-30 14:00:00+05:30,12.98248,163.0724,18.727785,162.0874
15,2025-06-30 15:00:00+05:30,3.3092597,112.38018,5.0975285,132.13753
16,2025-06-30 16:00:00+05:30,4.7928696,145.71307,7.9220443,158.68202
17,2025-06-30 17:00:00+05:30,5.991594,122.73522,9.178235,131.82008
18,2025-06-30 18:00:00+05:30,7.7420926,144.46223,15.244842,157.06787
19,2025-06-30 19:00:00+05:30,7.5942082,121.42952,15.30741,138.81418
20,2025-06-30 20:00:00+05:30,9.621163,107.41806,17.84271,120.963684
21,2025-06-30 21:00:00+05:30,10.44,133.60289,20.6318,144.2298
22,2025-06-30 22:00:00+05:30,9.614426,141.84273,19.267569,150.32161
23,2025-06-30 23:00:00+05:30,9.67657,136.50739,19.044306,143.45494
24,2025-07-01 00:00:00+05:30,7.841887,121.865944,16.548256,134.1187
25,2025-07-01 01:00:00+05:30,7.9932966,125.837746,16.932442,133.70792
26,2025-07-01 02:00:00+05:30,9.582358,118.00909,18.581022,125.537766
27,2025-07-01 03:00:00+05:30,12.473363,135.0001,22.842985,139.15395
28,2025-07-01 04:00:00+05:30,11.599879,138.14505,21.385939,143.90163
29,2025-07-01 05:00:00+05:30,12.097553,133.19128,20.750027,136.05432
30,2025-07-01 06:00:00+05:30,12.440851,121.39022,20.321672,122.70473
31,2025-07-01 07:00:00+05:30,11.738705,125.6399,16.596157,126.62142
32,2025-07-01 08:00:00+05:30,11.545284,120.963684,16.075521,124.04598
33,2025-07-01 09:00:00+05:30,11.063778,111.97456,15.151039,113.824265
34,2025-07-01 10:00:00+05:30,13.466357,127.94221,19.200188,128.91148
35,2025-07-01 11:00:00+05:30,13.845967,105.843155,19.983242,107.29254
36,2025-07-01 12:00:00+05:30,11.521406,118.96757,15.717823,119.50063
37,2025-07-01 13:00:00+05:30,13.766176,152.76494,19.83025,156.45995
38,2025-07-01 14:00:00+05:30,6.048107,126.528946,8.669949,131.63345
39,2025-07-01 15:00:00+05:30,11.609651,150.2552,17.012617,150.18002
40,2025-07-01 16:00:00+05:30,4.452954,75.96373,7.989242,112.52061
41,2025-07-01 17:00:00+05:30,5.7628117,141.34016,11.51578,155.03725
42,2025-07-01 18:00:00+05:30,5.7176566,118.1785,14.113652,142.25313
43,2025-07-01 19:00:00+05:30,7.6473517,116.56499,15.784676,134.07605
44,2025-07-01 20:00:00+05:30,8.856658,127.568665,18.98552,137.68983
45,2025-07-01 21:00:00+05:30,9.167638,136.5911,19.125793,144.96373
46,2025-07-01 22:00:00+05:30,9.059205,130.97165,18.864824,138.09415
47,2025-07-01 23:00:00+05:30,7.5105524,134.02907,16.870138,140.19447
