,date,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m
0,2025-06-30 00:00:00+05:30,6.9270773,24.567156,12.642357,28.02442
1,2025-06-30 01:00:00+05:30,7.5942082,31.429514,13.624228,43.39405
2,2025-06-30 02:00:00+05:30,7.628263,19.290138,13.538345,35.803432
3,2025-06-30 03:00:00+05:30,7.6367526,44.999897,14.110209,60.164555
4,2025-06-30 04:00:00+05:30,9.585739,55.713078,17.161469,65.85446
5,2025-06-30 05:00:00+05:30,11.616627,77.4712,18.080818,80.25643
6,2025-06-30 06:00:00+05:30,12.072083,69.943825,17.247156,71.75405
7,2025-06-30 07:00:00+05:30,15.206537,83.88459,21.136784,85.11489
8,2025-06-30 08:00:00+05:30,14.589996,92.12105,19.649702,93.15065
9,2025-06-30 09:00:00+05:30,14.292725,84.217705,18.954777,85.643105
10,2025-06-30 10:00:00+05:30,14.019216,74.3577,18.3794,75.82764
11,2025-06-30 11:00:00+05:30,13.615902,65.8068,17.682194,67.87362
12,2025-06-30 12:00:00+05:30,14.4,90.0,20.699999,90.0
13,2025-06-30 13:00:00+05:30,12.410866,70.51378,16.56489,70.9743
14,2025-06-30 14:00:00+05:30,13.870515,92.23113,18.194254,92.26791
15,2025-06-30 15:00:00+05:30,12.273043,85.79472,17.123669,86.98728
16,2025-06-30 16:00:00+05:30,12.267763,112.42591,17.161469,114.14554
17,2025-06-30 17:00:00+05:30,11.282711,123.94363,16.67795,124.89078
18,2025-06-30 18:00:00+05:30,8.536252,114.94388,16.22498,123.6901
19,2025-06-30 19:00:00+05:30,7.519175,101.0409,15.7908325,114.22774
20,2025-06-30 20:00:00+05:30,11.793777,105.945465,21.697279,112.94897
21,2025-06-30 21:00:00+05:30,9.56713,101.94416,17.423777,109.932625
22,2025-06-30 22:00:00+05:30,8.383054,104.93147,16.38,112.61991
23,2025-06-30 23:00:00+05:30,7.6409945,105.01841,15.299999,115.05759
24,2025-07-01 00:00:00+05:30,8.936777,71.20003,16.036171,92.57331
25,2025-07-01 01:00:00+05:30,9.605998,77.00539,18.014393,92.29056
