,date,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m
0,2025-06-30 00:00:00+05:30,2.8174455,333.43503,6.9550843,10.437421
1,2025-06-30 01:00:00+05:30,3.143565,346.75946,6.4323244,17.92802
2,2025-06-30 02:00:00+05:30,1.8,323.13,3.7799997,360.0
3,2025-06-30 03:00:00+05:30,1.659518,310.60123,3.9844694,18.435053
4,2025-06-30 04:00:00+05:30,1.1384199,251.56496,0.742159,104.03627
5,2025-06-30 05:00:00+05:30,6.050785,202.751,8.604301,195.78082
6,2025-06-30 06:00:00+05:30,5.8603754,47.489597,7.5363917,49.844074
7,2025-06-30 07:00:00+05:30,3.9763298,95.19434,5.4119864,93.814
8,2025-06-30 08:00:00+05:30,5.12289,108.43504,6.66,108.92474
9,2025-06-30 09:00:00+05:30,5.2323985,139.18501,6.638072,139.39879
10,2025-06-30 10:00:00+05:30,7.44121,147.84773,9.292255,148.46526
11,2025-06-30 11:00:00+05:30,7.8954163,136.8476,9.9408245,137.93575
12,2025-06-30 12:00:00+05:30,10.32924,131.4676,14.935662,130.60121
13,2025-06-30 13:00:00+05:30,4.6800003,157.3801,6.452441,149.8587
14,2025-06-30 14:00:00+05:30,10.094454,148.86108,14.892213,153.43501
15,2025-06-30 15:00:00+05:30,5.1197267,169.8754,7.7734165,174.68555
16,2025-06-30 16:00:00+05:30,4.1046314,164.74483,6.330782,165.17348
17,2025-06-30 17:00:00+05:30,6.5024605,184.76355,11.212135,185.52745
18,2025-06-30 18:00:00+05:30,5.991594,147.26479,14.039999,157.3801
19,2025-06-30 19:00:00+05:30,6.384293,130.426,14.978984,147.26479
20,2025-06-30 20:00:00+05:30,8.654987,135.0001,17.935986,148.54323
21,2025-06-30 21:00:00+05:30,11.119281,150.9455,21.675615,155.9892
22,2025-06-30 22:00:00+05:30,10.285232,147.14429,20.690605,152.54335
23,2025-06-30 23:00:00+05:30,10.464797,139.18501,20.98911,143.71965
24,2025-07-01 00:00:00+05:30,9.292254,134.21527,19.290257,139.92068
25,2025-07-01 01:00:00+05:30,10.316686,137.12111,20.558647,139.61642
26,2025-07-01 02:00:00+05:30,12.124306,130.78574,22.911673,134.36348
27,2025-07-01 03:00:00+05:30,12.193589,148.89125,22.90743,149.80847
28,2025-07-01 04:00:00+05:30,10.9859,145.0079,20.562586,150.06857
29,2025-07-01 05:00:00+05:30,11.808878,142.43134,20.883102,144.11777
30,2025-07-01 06:00:00+05:30,12.313894,127.875046,19.797543,130.2057
31,2025-07-01 07:00:00+05:30,12.0921955,135.60303,16.940096,137.15297
32,2025-07-01 08:00:00+05:30,11.345712,131.78442,15.159589,132.594
33,2025-07-01 09:00:00+05:30,13.259049,131.69804,17.581125,132.5104
34,2025-07-01 10:00:00+05:30,11.837652,118.12364,17.373497,124.019394
35,2025-07-01 11:00:00+05:30,13.929953,115.24049,18.838184,117.29949
36,2025-07-01 12:00:00+05:30,13.4903965,148.64297,18.431332,148.17259
37,2025-07-01 13:00:00+05:30,6.6087217,150.64235,9.257321,153.43501
38,2025-07-01 14:00:00+05:30,9.7565975,150.1241,13.306615,149.96681
39,2025-07-01 15:00:00+05:30,9.195868,176.6336,14.944336,170.99158
40,2025-07-01 16:00:00+05:30,6.21717,157.8905,11.132385,157.1663
41,2025-07-01 17:00:00+05:30,10.004178,188.2758,17.972979,187.48079
42,2025-07-01 18:00:00+05:30,4.978554,139.39879,13.447095,152.06294
43,2025-07-01 19:00:00+05:30,7.538541,123.310646,16.616642,140.27394
44,2025-07-01 20:00:00+05:30,8.461915,141.91118,18.738165,148.75313
45,2025-07-01 21:00:00+05:30,8.604301,142.65057,18.832163,148.28491
46,2025-07-01 22:00:00+05:30,8.783189,135.83023,18.899143,139.63554
47,2025-07-01 23:00:00+05:30,7.7900705,139.68597,17.137852,143.97253
48,2025-07-02 00:00:00+05:30,7.7420926,125.537766,17.072504,132.43619
49,2025-07-02 01:00:00+05:30,6.489992,123.6901,15.349684,129.2894
50,2025-07-02 02:00:00+05:30,6.8423676,116.56499,15.3264475,123.50346
51,2025-07-02 03:00:00+05:30,8.427383,109.98319,17.709658,116.56499
52,2025-07-02 04:00:00+05:30,8.891344,111.3707,18.442755,114.81417
53,2025-07-02 05:00:00+05:30,8.536252,114.94388,16.904673,116.56499
54,2025-07-02 06:00:00+05:30,9.3669195,87.79745,15.849201,91.95247
55,2025-07-02 07:00:00+05:30,9.860649,111.41304,13.504799,111.09241
